Cm,Ch,Bm,Bh,T,sR,sG,sB,L,A,B
0.185,0.16,0.01,0.8,0.25,117,69,55,34.757576786762456,18.983260528746353,17.015067650077963
0.185,0.16,0.01,0.85,0.25,114,70,56,34.65887105514162,17.227129711645222,16.094033673979336
0.185,0.32,0.01,0.6,0.25,105,74,54,34.656665746619,10.355299340337131,17.04459907839081
0.185,0.32,0.01,0.65,0.25,105,75,54,34.65506190475001,9.934663811547061,17.03074390930478
0.185,0.32,0.01,0.75,0.25,105,74,54,34.518880553208575,10.588145620059636,16.917677890331618
0.185,0.32,0.01,0.8,0.25,107,74,54,34.63047957454895,11.507799129047342,17.139211947038035
0.185,0.32,0.01,0.85,0.25,107,75,54,34.96923386977146,11.178510778934946,17.741470460701613
0.32,0.003,0.01,0.6,0.25,98,60,37,29.354260584356744,14.076471240856952,20.927215722424343
0.32,0.003,0.01,0.65,0.25,96,60,37,29.1501383744243,13.12023457880121,20.39065506172446
0.32,0.003,0.01,0.75,0.25,98,58,37,28.882153366072153,15.464546874271928,19.976514446173542
0.32,0.003,0.01,0.8,0.25,98,56,37,28.460865007010753,16.470242951079655,19.93916428399558
0.32,0.003,0.01,0.85,0.25,97,57,36,28.668554705289964,15.474102469924755,20.41909374291695
0.32,0.02,0.01,0.6,0.25,91,63,37,29.442838497686836,8.80954724216701,20.535163182929384
0.32,0.02,0.01,0.65,0.25,91,64,37,29.5985853488324,8.263420846624541,20.6760784902996
0.32,0.02,0.01,0.75,0.25,92,62,38,29.4020250787853,9.904435377679766,19.979911344226096
0.32,0.02,0.01,0.8,0.25,94,63,39,29.80330555110133,10.343869964217657,20.217368803289027
0.32,0.02,0.01,0.85,0.25,94,61,37,29.33082634789905,11.583287342896542,20.400722889882328
0.32,0.07,0.01,0.6,0.25,92,58,37,28.254883699889966,12.276325394782212,19.552080331098953
0.32,0.07,0.01,0.65,0.25,95,60,36,28.92210819758887,12.73171378788679,20.702689754515458
0.32,0.07,0.01,0.75,0.25,92,61,36,28.97632700320856,10.47226842494553,20.706183418640258
0.32,0.07,0.01,0.8,0.25,92,61,37,29.087041626115067,10.692422148906338,20.40504380694005
0.32,0.07,0.01,0.85,0.25,93,60,37,28.856596595078507,11.660402389928326,20.07382344683969
0.32,0.16,0.01,0.6,0.25,87,60,38,28.0772940526681,8.890485317014058,18.11630043066923
0.32,0.16,0.01,0.65,0.25,88,60,38,28.115883807522415,9.672243019788723,18.2389773964482
0.32,0.16,0.01,0.75,0.25,91,59,38,28.258684923964154,11.391564268434685,18.491463523552664
0.32,0.16,0.01,0.8,0.25,89,58,38,27.863098347852393,11.203561554948394,17.811475336805405
0.32,0.16,0.01,0.85,0.25,87,59,38,27.90208378781182,9.257774496116921,17.803639460981824
0.32,0.32,0.01,0.6,0.25,83,60,38,27.696959277746487,6.984806735561927,17.51527952125351
0.32,0.32,0.01,0.65,0.25,84,59,39,27.375283007952795,8.564420716130838,16.813767002043967
0.32,0.32,0.01,0.75,0.25,83,59,39,27.28717473715397,7.897722767244125,16.6835555132668
0.32,0.32,0.01,0.8,0.25,85,59,39,27.449992829928966,8.699716944203907,16.879942030433515
0.32,0.32,0.01,0.85,0.25,85,59,39,27.46824846135423,8.844106353181807,16.91065864448511
0.5,0.003,0.01,0.6,0.25,85,46,30,23.740034494755953,16.211000372855416,17.496390579205055
0.5,0.003,0.01,0.65,0.25,85,46,30,23.756827675560764,16.11261596413008,17.525197373466405
0.5,0.003,0.01,0.75,0.25,87,46,30,24.164701545310436,16.606705920168245,18.233634996528224
0.5,0.003,0.01,0.8,0.25,86,46,30,23.994499509625705,16.889104346133028,17.95772349699455
0.5,0.003,0.01,0.85,0.25,85,46,30,23.791795181167792,16.50246421377527,17.601479205455117
0.5,0.02,0.01,0.6,0.25,82,42,31,22.32394816290426,17.623502179554386,15.080872577644621
0.5,0.02,0.01,0.65,0.25,83,42,31,22.665882977515643,17.765382693794436,15.657583861904579
0.5,0.02,0.01,0.75,0.25,85,43,31,23.008634374686928,17.99551342545805,16.248184954541856
0.5,0.02,0.01,0.8,0.25,82,42,31,22.458977441590342,17.23973805618584,15.305903772024454
0.5,0.02,0.01,0.85,0.25,85,43,31,22.98741976423309,18.01955137767766,16.21476505939896
0.5,0.07,0.01,0.6,0.25,76,42,32,21.34910555027931,14.624966823633123,13.364276619150417
0.5,0.07,0.01,0.65,0.25,78,42,32,21.605566450759568,15.754036796929134,13.806191791413646
0.5,0.07,0.01,0.75,0.25,79,42,32,21.75991611353203,15.95799007566781,14.066341857835162
0.5,0.07,0.01,0.8,0.25,75,42,32,21.2254087528529,14.214589203723287,13.145675285680447
0.5,0.07,0.01,0.85,0.25,75,41,32,20.907816666776363,14.62514996507172,12.59816991316649
0.5,0.16,0.01,0.6,0.25,69,41,32,20.19459635513534,11.572037835477945,11.415343760397455
0.5,0.16,0.01,0.65,0.25,67,42,32,20.24896832148449,10.223113448296184,11.502071285045556
0.5,0.16,0.01,0.75,0.25,73,41,32,20.576109724636957,13.714278094351883,12.068158283307117
0.5,0.16,0.01,0.8,0.25,74,41,32,20.787051500155002,14.394896105624277,12.431359304375345
0.5,0.16,0.01,0.85,0.25,74,40,32,20.704396017550422,14.596438706671405,12.289358670232332
0.5,0.32,0.01,0.6,0.25,66,41,32,19.518066203617344,10.386865577448805,10.248989044390989
0.5,0.32,0.01,0.65,0.25,67,40,32,19.675429915683324,11.435242057798305,10.520536029388182
0.5,0.32,0.01,0.75,0.25,68,40,32,19.734967138452106,11.862978899768839,10.623348193454362
