Cm,Ch,Bm,Bh,T,sR,sG,sB,L,A,B
0.0135,0.16,0,0.6,0.17666667,179.03936934239718,125.17080314474111,119.73330937118894,57.700734741258415,20.196082018784534,11.353893893657464
0.0135,0.16,0,0.6,0.25,178.35569403163618,126.42904013963916,131.63477762905495,58.220279291011096,20.883399362948087,5.223707116335241
0.0135,0.16,0,0.65,0.01,163.81615190846955,78.33649274678494,90.68655607446301,44.402942656893345,36.515008251434885,9.59535093520405
0.0135,0.16,0,0.65,0.09333333,170.75958126534394,109.55317505279649,112.84403611623299,52.81172025543037,24.784802241753724,8.318153294003672
0.0135,0.16,0,0.65,0.17666667,176.44455705830907,125.89633566007585,121.71313392317968,57.63051765062531,19.029760684456885,10.072690237537852
0.0135,0.16,0,0.65,0.25,180.63270245393798,126.18247014663065,133.40815224841577,58.463010889640756,22.156107495403642,4.583963110230749
0.0135,0.16,0,0.75,0.01,176.15424291111825,77.33530259251029,89.09845199505885,46.076163053326084,41.38378914686008,13.182362995910491
0.0135,0.16,0,0.75,0.09333333,180.62399272200906,105.54199595458437,112.46215841430697,53.13657804880768,30.782167763839684,9.178776486957174
0.0135,0.16,0,0.75,0.17666667,187.23648550611102,119.27971378004153,117.75150793397208,57.226964165360144,26.440991433182347,11.973346078540592
0.0135,0.16,0,0.75,0.25,185.49187585422695,128.72469948622265,131.64920583889125,59.579132013183454,22.355290015053374,7.269139817247794
0.0135,0.16,0,0.8,0.01,172.43254493266747,76.11780020787339,85.98947252537798,45.18684176570091,40.34651489011648,13.757545266368387
0.0135,0.16,0,0.8,0.09333333,185.77982340546282,106.84299434828952,111.4567945768887,54.080981118677926,31.92716364060344,11.197860922523128
0.0135,0.16,0,0.8,0.17666667,189.53457272116916,121.53574124571736,119.90865809613855,58.07994228314472,26.3586878842349,11.965637319838374
0.0135,0.16,0,0.8,0.25,186.31776688098753,126.31746539134,134.44046036356826,59.17210622256671,24.402437164854128,5.09435925210997
0.0135,0.16,0,0.85,0.01,178.6291663369078,76.18715267541367,84.17431372815113,46.14532575811767,42.38967137683303,16.331248294700263
0.0135,0.16,0,0.85,0.09333333,183.30702435670588,108.3028866727963,109.5666532464291,54.03695063709728,29.961384544597514,12.196071897424975
0.0135,0.16,0,0.85,0.17666667,190.9871315361046,121.87937347770847,116.21621598806837,58.25365372425361,26.290713527604094,14.360042431029264
0.0135,0.16,0,0.85,0.25,191.90388929372082,129.75334643656626,131.29572156846115,60.55058761151436,24.208771668341623,8.95575411857774
0.0135,0.32,0,0.6,0.01,135.63309781569268,60.78762369852286,70.81672302737896,35.927510882441084,33.011348531663266,9.475304323174793
0.0135,0.32,0,0.6,0.09333333,153.11304044953474,101.14678447988874,113.73575772121022,48.669788592779554,22.79081473511213,1.5585409194344813
0.0135,0.32,0,0.6,0.17666667,154.6808145411276,115.00207629588095,121.13661478693574,52.488778415682475,16.576752033196584,2.7311328739417107
0.0135,0.32,0,0.6,0.25,170.6277947305926,123.10896823436897,129.6482693914264,56.49627002780372,19.474871590848984,3.777761650897915
0.0135,0.32,0,0.65,0.01,134.80994571623603,59.51078967022382,67.79750449879454,35.459688309242175,33.05866718079853,10.72677650704743
0.0135,0.32,0,0.65,0.09333333,154.6869259709195,101.61179273524547,114.60364557858475,48.99758898562851,23.26656535880406,1.5395704582663594
0.0135,0.32,0,0.65,0.17666667,161.14303326755135,113.04218031101612,121.89532847741873,52.7444225772511,20.34119077026797,2.7462012863583407
0.0135,0.32,0,0.65,0.25,168.7061442060553,124.08041392767731,131.16216081152385,56.56519087360941,18.415754444692123,2.9729021163280134
0.0135,0.32,0,0.75,0.01,145.01795107611517,64.76288806059856,69.66447427730711,38.22066124156266,34.38330460938954,13.60152878428378
0.0135,0.32,0,0.75,0.09333333,160.52114938635881,101.78822074416622,112.22296208539437,49.6926487210755,25.082230003382723,4.056653560127321
0.0135,0.32,0,0.75,0.17666667,165.16623312669185,111.58893916981137,124.49880467394749,52.92968689819557,23.119051137733493,1.54156890132211
0.0135,0.32,0,0.75,0.25,174.89093399665433,125.50328779258511,126.3507972667663,57.47328482369609,19.292087997747675,7.1507163615425196
0.0135,0.32,0,0.8,0.01,149.6644117406779,62.46687702545499,73.55100442328283,38.61436726077285,37.67491975739484,11.823934958710424
0.0135,0.32,0,0.8,0.09333333,164.21348878209213,102.55433858626799,110.4809281351947,50.29023430244658,25.844966568448314,6.012541849414865
0.0135,0.32,0,0.8,0.17666667,165.17392551604462,111.61313549802571,124.18777232256089,52.927764019792036,23.061135978144186,1.7218891553271831
0.0135,0.32,0,0.8,0.25,178.43104154776194,125.23572090285916,125.09089010199783,57.774915002426766,20.64784611369308,8.361714620371007
0.0135,0.32,0,0.85,0.01,154.19718846812674,57.26183323547816,73.43334553245141,38.42451427797091,41.81540004612519,11.756404762591044
0.0135,0.32,0,0.85,0.09333333,166.06853776633628,98.53680296192407,110.12444224989972,49.59079410021644,28.7644587619566,5.2550840291026635
0.0135,0.32,0,0.85,0.17666667,173.72070110769778,111.6911472995995,123.57786506634471,53.953132865742546,26.20291792998447,3.6936084813477654
0.0135,0.32,0,0.85,0.25,179.69063034008676,125.09816556382833,128.9447940294757,57.98061808204022,21.756758524570706,6.451338111633076
0.0425,0.003,0,0.6,0.01,230.9891710909355,194.7353897994025,157.21908874065969,80.9263289280193,7.552783548804786,23.669420952478127
0.0425,0.003,0,0.6,0.09333333,222.18924428028862,175.58165090603887,126.24047412831499,74.79757802306617,10.6533544954725,31.721212820353053
0.0425,0.003,0,0.6,0.17666667,218.28276554604287,165.48691418244792,116.07556866289097,71.7553783361833,13.443429103127901,33.071136214508236
0.0425,0.003,0,0.6,0.25,212.46115729312547,155.88199447510138,114.77298013886494,68.7756910813886,16.130573977234608,29.775486350770052
